"Num","Technician","Internal ID","Trip ID","Name","Description","Start Date","Start Time","End Time","Location Name","locid","Address","City","State","ZIP","Area","Zone","Repeat Interval","Next Trip Scheduled","Last Cleaned Faucet Count",
"4","Reimund Schnierle Sac","S029","20044","S003-06 - Line Cleaning","","12/02/2019","08:00","09:00","Seasonal - Squaw Valley Base Bar (Olympic Valley/Olympic Plaza)","5016","Olympic Plaza ","Olympic Valley","CA","96146","Truckee","CA08","Every 4 weeks on Monday","03/23/2020","8",
"3","Reimund Schnierle Sac","S029","20040","S003-06 - Line Cleaning","","11/04/2019","08:00","09:00","Squaw Valley Plaza Bar (Olympic Valley/Olympic Plaza)","5012","Olympic Plaza ","Olympic Valley","CA","96146","Truckee","CA08","Every 4 weeks on Monday","03/23/2020","16",
"1","Reimund Schnierle Sac","S029","3479184","S003-06 - Line Cleaning","","12/02/2019","08:00","09:00","Seasonal - Squaw Valley Tram Car Bar (Olympic Valley/Olympic Plaza)","1083832","Olympic Plaza ","Olympic Valley","CA","96146","Truckee","CA08","Every 4 weeks on Monday","03/23/2020","1",
"1","Reimund Schnierle Sac","S029","5534112","Special Request - Line Cleaning","","01/24/2020","08:00","09:00","EO - Sugar Bowl Resort (Norden/Sugar Bowl)","1034433","629 Sugar Bowl Road ","Norden","CA","95724","South Lake","CA08","Every 4 weeks on Friday","03/20/2020","6",
"2","Reimund Schnierle Sac","S029","2069684","Sugar Bowl - Line Cleaning","Access before 10AM","01/27/2020","08:00","09:00","Sugar Bowl Judo Lodge (Donner Pass/Hwy 80)","5034","Hwy 80 ","Donner Pass","CA","96161","South Lake","CA08","Every 4 weeks on Monday","03/23/2020","6",
"1","Reimund Schnierle Sac","S029","2069677","Sugar Bowl - Line Cleaning","","01/27/2020","08:00","09:00","Sugar Bowl Belt Room Bar (Donner Pass/Hwy 80)","5124","Hwy 80 ","Donner Pass","CA","96161","South Lake","CA08","Every 4 weeks on Monday","03/23/2020","14",
"1","Reimund Schnierle Sac","S029","16467","T020-03 - Line Cleaning (wk 2)","Faucets & Lines: 36-53 Faucets: 71-141  Access 7-9:45am","04/17/2019","06:29","08:49","2M - Yardhouse (Roseville/Roseville)","4888","1166 Roseville Pkwy ","Roseville","CA","95678","Sacramento","CA08","Every 8 weeks on Wednesday","03/18/2020","86",
"1","Reimund Schnierle Sac","S029","16469","T020-03 - Line Cleaning (wk 4)","Faucets & Lines: 19-35 Faucets: 71-141  Access 7-9:45am","05/01/2019","06:29","08:49","2M - Yardhouse (Roseville/Roseville)","4888","1166 Roseville Pkwy ","Roseville","CA","95678","Sacramento","CA08","Every 8 weeks on Wednesday","04/01/2020","85",
"1","Reimund Schnierle Sac","S029","16472","T020-03 - Line Cleaning (wk 6)","yhusa8331@darden.com Faucets & Lines: 54-70 Faucets: 71-141  Access 7-9:45am","05/15/2019","06:29","08:49","2M - Yardhouse (Roseville/Roseville)","4888","1166 Roseville Pkwy ","Roseville","CA","95678","Sacramento","CA08","Every 8 weeks on Wednesday","04/15/2020","85",
"1","Reimund Schnierle Sac","S029","16464","T020-03 - Line Cleaning (wk 8)","Faucets & Lines 122-141 Faucets: 71-141  Access 7-9:45am","05/29/2019","06:29","08:49","2M - Yardhouse (Roseville/Roseville)","4888","1166 Roseville Pkwy ","Roseville","CA","95678","Sacramento","CA08","Every 8 weeks on Wednesday","03/04/2020","70",
"1","William Harvey Sac","H012","2043529","T003-01 - Line Cleaning","","04/15/2019","07:00","09:16","2M - Lazy Dog (Folsom/Palladio)","1037518","300 Palladio Parkway ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","30",
"2","William Harvey Sac","H012","12587","T003-01 - Line Cleaning","Nicole - 916-367-9211 Text before and she can meet you at 9am","01/06/2020","09:30","10:30","Churchill Arms (Folsom/E Bidwell)","2218","649 E Bidwell St ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","18",
"3","William Harvey Sac","H012","3984810","T003-01 - Line Cleaning","no tuesdays or wednesday access monday 9am -2pm thursday 9-10 friday 9-10  shane- (916) 337-5038","05/27/2019","11:48","13:00","2M - Folsom Tap House (Folsom/Blue Ravine)","2613","25005 Blue Ravine Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","19",
"4","William Harvey Sac","H012","4272011","T003-01 - Line Cleaning","11am access  jbfolsom2681@gmail.com (updated 10/4/19)","01/06/2020","13:01","13:59","Mountain Mikes (Folsom/Blue Ravine)","1095411","25075 Blue Ravine Rd Suite 150 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","10",
"1","William Harvey Sac","H012","3990214","T003-02 - Line Cleaning","Best Access in Morning","03/03/2020","07:30","08:18","Cameron Park Country Club (Shingle Springs/Royal)","2050","3201 Royal Dr ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Tuesday","03/03/2020","6",
"2","William Harvey Sac","H012","13044","T003-02 - Line Cleaning","","04/30/2019","08:26","09:12","Giannis Restaurant (Cameron Park/Palmer)","2673","3450-1 Palmer Dr ","Cameron Park","CA","95682","Sacramento","CA08","Every 2 weeks on Tuesday","03/03/2020","6",
"3","William Harvey Sac","H012","3990218","T003-02 - Line Cleaning","8am access; both managers at location","01/07/2020","09:24","10:21","Burger Hut (Cameron Park/Green Valley)","1976","3000 Green Valley Rd ","Cameron Park","CA","95682","Sacramento","CA08","Every 2 weeks on Tuesday","03/03/2020","5",
"4","William Harvey Sac","H012","3990233","T003-02 - Line Cleaning","9:45 Access only, Prefers Tuesday  Open 11:30am Mon-Sat","02/04/2020","10:34","12:27","Slingshots (Shingle Springs/Coach)","4323","3300 Coach Ln ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Tuesday","03/03/2020","25",
"5","William Harvey Sac","H012","13393","T003-02 - Line Cleaning","kobe.sushi.fusion@gmail.com","01/07/2020","12:27","13:11","Kobe Sushi & Fusion (Cameron Park/Coach)","3019","3300 Coach Ln ","Cameron Park","CA","95682","Sacramento","CA08","Every 2 weeks on Tuesday","03/03/2020","6",
"6","William Harvey Sac","H012","4876406","T003-02 - Line Cleaning","Closed Tuesday and Wednesday  Open Monday, Thursday, & Friday at 3:30pm  **Bottoms Up Account**  2-3pm access time, call/text Alan @ 916-834-6754 in the morning before arriving to confirm access.","02/04/2020","13:16","14:01","Foothill Beer Temple (Shingle Springs/Motherlode)","1102254","4200 Mother Lode Dr #D ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Tuesday","03/03/2020","14",
"1","William Harvey Sac","H012","3990209","T003-03 - Line Cleaning","","05/29/2019","06:55","07:33","Back Forty Texas (Shingle Springs/Durock)","1710","3977 Durock Rd ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","3",
"2","William Harvey Sac","H012","12457","T003-03 - Line Cleaning","","01/08/2020","09:09","10:06","Casa Ramos (Placerville/Green Leaf)","2088","6840 Green Leaf Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","8",
"3","William Harvey Sac","H012","340396","T003-03 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","02/05/2020","10:09","11:03","Poor Reds BBQ (El Dorado/Pleasant Valley)","15556","6221 Pleasant Valley Rd ","El Dorado","CA","95623","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","5",
"4","William Harvey Sac","H012","14916","T003-03 - Line Cleaning","","01/08/2020","10:13","10:56","Taqueria Carnaval (Placerville/Golden Center)","4534","4340 Golden Center Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","5",
"5","William Harvey Sac","H012","32014","T003-03 - Line Cleaning","cameronpark@pizzafactory.com","01/08/2020","11:12","11:50","Pizza Factory (Cameron Park/Coach)","5090","3421 Coach Lane ","Cameron Park","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","8",
"6","William Harvey Sac","H012","3970143","T003-03 - Line Cleaning","","01/08/2020","12:00","13:05","The Airport Saloon (Shingle Springs/Cameron Park)","1848","3181 Cameron Park Dr ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","8",
"7","William Harvey Sac","H012","3990244","T003-03 - Line Cleaning","","01/08/2020","13:13","14:01","Mountain Mikes (Shingle Springs/Cameron Park)","3428","2650 Cameron Park Dr ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","8",
"8","William Harvey Sac","H012","1556557","T003-03 - Line Cleaning","John Muir in the morning to let him know what time you will be there. 1-530-409-5689","02/05/2020","14:21","14:53","American Legion (Placerville/Greenstone)","1023369","4561 Greenstone Rd ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","4",
"9","William Harvey Sac","H012","12866","T003-03 - Line Cleaning","secretary1712@gmail.com","01/08/2020","15:07","15:31","Elks Lodge (Shingle Springs/Quest)","2495","3821 Quest Ct ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","03/04/2020","3",
"1","William Harvey Sac","H012","13173","T003-04 - Line Cleaning","Wednesday through Friday 6:30am to 10:00am be out by 11am before they open","01/23/2020","06:30","10:00","Hog Wild BBQ (Placerville/Main)","2802","38 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","9",
"2","William Harvey Sac","H012","12405","T003-04 - Line Cleaning","roseville@bucainc.com","04/18/2019","07:45","08:18","California Kitchen (Placerville/Main)","2036","251 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","4",
"3","William Harvey Sac","H012","4003784","T003-04 - Line Cleaning","","01/09/2020","08:23","09:31","Liars Bench (Placerville/Main)","3151","255 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","10",
"4","William Harvey Sac","H012","12923","T003-04 - Line Cleaning","","05/30/2019","09:36","10:05","Farm Table (Placerville/Main)","2552","311 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","5",
"5","William Harvey Sac","H012","3985332","T003-04 - Line Cleaning","","01/09/2020","10:10","10:47","Hey Day Cafe (Placerville/Main)","2788","325 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","3",
"6","William Harvey Sac","H012","3995585","T003-04 - Line Cleaning","Closed Tuesday","03/05/2020","11:25","12:19","Morty's (Camino/Carson)","1026144","3607 Carson Rd ","Camino","CA","95709","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","3",
"7","William Harvey Sac","H012","14165","T003-04 - Line Cleaning","Closed Tuesdays  brand new hand made bar installed. owner is hyper cautious about any water hitting the bar top. Rinse lines before scrubbing faucets!","05/30/2019","11:40","12:18","Pizza Bene (Placerville/Main)","3784","423 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","3",
"8","William Harvey Sac","H012","4009365","T003-04 - Line Cleaning","Closed on Monday","07/25/2019","12:23","13:00","Amore Mio Itailian Bistro (Placerville/Main)","1091828","451 Main Street #8","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","3",
"9","William Harvey Sac","H012","3995548","T003-04 - Line Cleaning","","01/09/2020","13:05","14:24","Round Table (Placerville/Main)","4098","512 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","9",
"10","William Harvey Sac","H012","3989712","T003-04 - Line Cleaning","someone onsite 2pm","02/06/2020","14:00","15:08","Wine Smith (Placerville/Main)","4858","346 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Thursday","03/05/2020","4",
"1","William Harvey Sac","H012","3989689","T003-05 - Line Cleaning","","06/28/2019","07:10","08:22","Beef N Brew (Placerville/Fowler)","11611","4232 Fowler Way Ste 101 ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","10",
"2","William Harvey Sac","H012","1418132","T003-05 - Line Cleaning","Please collect email","05/31/2019","08:28","08:46","Colina De Oro Mexican Restaurant (Diamond Springs/Pleasant Valley)","1016787","694 Pleasant Valley Rd Ste 1 ","Diamond Springs","CA","95619","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","2",
"3","William Harvey Sac","H012","3985352","T003-05 - Line Cleaning","Closed Mondays and Tuesdays","01/10/2020","08:57","09:26","The Place (Placerville/Pleasant Valley)","1027093","2530 Pleasant Valley Road ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","3",
"4","William Harvey Sac","H012","3985357","T003-05 - Line Cleaning","","05/03/2019","09:38","10:20","Bones Roadhouse (Placerville/Pleasant Valley)","1888","4430 Pleasant Valley Rd ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","6",
"5","William Harvey Sac","H012","1442150","T003-05 - Line Cleaning","530-620-1500 Adam Knowles 10am-2pm","01/24/2020","10:00","14:00","Creekside Cork & Brew (Somerset/Fairplay Road)","1016870","7915 Fairplay Road ","Somerset","CA","95684","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","9",
"6","William Harvey Sac","H012","3985363","T003-05 - Line Cleaning","","05/31/2019","10:26","11:13","Pizza Factory (Pleasant Valley/Pleasant Valley)","3795","4570 Pleasant Valley Rd ","Pleasant Valley","CA","95726","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","7",
"7","William Harvey Sac","H012","3985369","T003-05 - Line Cleaning","","05/31/2019","11:38","12:07","Grizzlys Pub & Grub (Somerset/Grizzly Flat)","1071732","8331 Grizzly Flat Rd ","Somerset","CA","95684","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","4",
"8","William Harvey Sac","H012","3985381","T003-05 - Line Cleaning","Closed Mondays","10/04/2019","12:40","13:55","Roosters (Mt Aukum/Mount Aukum)","1548","8171 Mount Aukum Rd ","Mt Aukum","CA","95656","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","9",
"9","William Harvey Sac","H012","4816573","T003-05 - Line Cleaning","Mon-Tue CLOSED but if white Ford is here you can knock on the mobile home door in the back or back door to restaurant is usually unlocked,  Wed-Fri, must be out by 3pm","01/24/2020","14:22","15:00","Jackz (Placerville/Pleasant Valley)","1101968","1821 Pleasant Valley Rd ","Placerville","CA","95667","Sacramento","CA08","Every 4 weeks on Friday","03/20/2020","6",
"1","William Harvey Sac","H012","3970139","T003-06 - Line Cleaning","M-THURS - USE COLDER WATER. TO AVOID FOAM ISSUE Key access, Bill Harvey has the key. Alarm code: 3434 *Please clean Fort Rock Brewing at this account*","11/18/2019","08:00","09:22","2M - 36 Handles Restaurant and pub (El Dorado Hills/White Rock)","1551","1010 White Rock Rd ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Monday","03/09/2020","33",
"2","William Harvey Sac","H012","12770","T003-06 - Line Cleaning","chefryangee@yahoo.com Access 8:30-10:30am OR 2:00-4:00pm","12/30/2019","08:30","10:30","Mezcalito Oaxacan Cuisine (Folsom/Blue Ravine)","2399","187 Blue Ravine Rd Ste 160 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","6",
"3","William Harvey Sac","H012","3970177","T003-06 - Line Cleaning","","01/13/2020","08:45","10:07","Relish Burger Bar (El Dorado Hills/White Rock)","3963","1000 White Rock Blvd ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Monday","03/09/2020","14",
"4","William Harvey Sac","H012","11942","T003-06 - Line Cleaning","Service before opening at 11am","02/10/2020","10:00","11:00","Aji Japanese Bistro (El Dorado Hills/Town Center)","1579","4361 Town Center Blvd Ste 111 ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Monday","03/09/2020","4",
"5","William Harvey Sac","H012","4207092","T003-06 - Line Cleaning","7:30 am access","01/13/2020","11:14","11:33","Nugget Market #9 (El Dorado Hills/Post)","1095242","4500 Post St ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Monday","03/09/2020","3",
"6","William Harvey Sac","H012","14452","T003-06 - Line Cleaning","","01/13/2020","11:38","12:23","Round Table (El Dorado Hills/Post)","4070","4510 Post St ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Monday","03/09/2020","8",
"7","William Harvey Sac","H012","3970181","T003-06 - Line Cleaning","Opens at 4pm","02/10/2020","15:30","16:00","C Knights Steakhouse (El Dorado Hills/Vine)","2180","2085 Vine St #101 ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Monday","03/09/2020","6",
"1","William Harvey Sac","H012","14741","T003-07 - Line Cleaning","No Fridays","05/21/2019","07:00","07:50","Spankys Pizza (Placerville/Placerville Dr)","4359","197 Placerville Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Tuesday","02/25/2020","7",
"2","William Harvey Sac","H012","12278","T003-07 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","06/18/2019","07:55","10:23","Brick Oven Pub (Placerville/Ray Lawyer)","1911","2875 Ray Lawyer Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Tuesday","02/25/2020","28",
"3","William Harvey Sac","H012","12795","T003-07 - Line Cleaning","","01/14/2020","10:28","11:00","Durangos Restaurant (Placerville/Placerville)","2424","263 Placerville Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Tuesday","02/25/2020","4",
"4","William Harvey Sac","H012","12981","T003-07 - Line Cleaning","Please call 916-715-9755 before arriving for initial clean","01/14/2020","11:11","13:01","Enchanted Forest (Placerville/Main)","2610","372 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Tuesday","02/25/2020","8",
"1","William Harvey Sac","H012","12464","T003-08 - Line Cleaning","","07/03/2019","07:00","07:52","Cascada Mexican Restaurant (Placerville/Main)","2095","384 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","5",
