,distributor,serviceable,distactive,locid,city,address1,zip,tapname,bid,zonevalue,area,did,client,clientNumber,recurDescription,quantity,dist_tap_audit,brewery_dist_audit
1807,BAY AREA BEVERAGE,True,True,1081861,Oakland,1724 Broadway,94612,Golden State Cider,4337,CA03,,32,Hello Stranger (Oakland/Broadway),355347.0,2:30pm access time,1,,
1808,BAY AREA BEVERAGE,True,True,1081861,Oakland,1724 Broadway,94612,Miller High Life,15562,CA03,,32,Hello Stranger (Oakland/Broadway),355347.0,2:30pm access time,1,,
1809,BAY AREA BEVERAGE,True,True,4343,Oakland,1727 Telegraph Ave,94612,Anchor Steam Ale,2772,CA03,,32,Somar (Oakland/Telegraph),,11:00 - 12:30,1,,
1810,BAY AREA BEVERAGE,True,True,4343,Oakland,1727 Telegraph Ave,94612,Peroni Nastro Azzurro,15579,CA03,,32,Somar (Oakland/Telegraph),,11:00 - 12:30,1,,
1811,BAY AREA BEVERAGE,True,True,4343,Oakland,1727 Telegraph Ave,94612,Schofferhofer Grapefruit,4124,CA03,,32,Somar (Oakland/Telegraph),,11:00 - 12:30,1,,
1812,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Anchor Brewing  Bay Keeper IPA,1136254,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1813,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Dos Equis Amber,1055744,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1814,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Green Flash Soul Style,3170,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1815,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Lagunitas Little Sumpin,1055432,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1816,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Moonlight Reality Check,1054001,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1817,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Saint Archer Tropical IPA,1168380,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1818,BAY AREA BEVERAGE,True,True,1031798,Oakland,1733 Peralta Avenue,94607,Truly Hard Seltzer,1165661,CA03,,32,Pretty Lady (Oakland/Peralta Avenue),,,1,,
1819,BAY AREA BEVERAGE,True,True,1081749,Oakland,1741 San Pablo Ave,94612,Trumer Pilsner,2753,CA03,,32,The Amplifier (Oakland/San Pablo),358276.0,"bartender who works on Tuesday will NOT allow access before opening at 4:00. on a Wednesday, 3:00 - 3:30 is feasible.
Only Thur",1,,
1820,BAY AREA BEVERAGE,True,True,4764,Oakland,1741 Telegraph Ave,94612,Anchor Brewing,1076791,CA03,,32,Make Westing (Oakland/Telegraph),340366.0,this account prefers service before opening. 12:00 - 2:00 is a good time for access.,1,,
1821,BAY AREA BEVERAGE,True,True,4764,Oakland,1741 Telegraph Ave,94612,Lagunitas,1116083,CA03,,32,Make Westing (Oakland/Telegraph),340366.0,this account prefers service before opening. 12:00 - 2:00 is a good time for access.,1,,
1822,BAY AREA BEVERAGE,True,True,4764,Oakland,1741 Telegraph Ave,94612,Trumer Pils,1057835,CA03,,32,Make Westing (Oakland/Telegraph),340366.0,this account prefers service before opening. 12:00 - 2:00 is a good time for access.,1,,
1823,BAY AREA BEVERAGE,True,True,1081616,Oakland,1743 San Pablo Ave,94612,21st Amendment Blood Orange,1054107,CA03,,32,The New Parish (Oakland/San Pablo),,,1,,
1824,BAY AREA BEVERAGE,True,True,1081616,Oakland,1743 San Pablo Ave,94612,Ace Cider,1167169,CA03,,32,The New Parish (Oakland/San Pablo),,,1,,
1825,BAY AREA BEVERAGE,True,True,1081616,Oakland,1743 San Pablo Ave,94612,Blue Moon Belgian White,1054318,CA03,,32,The New Parish (Oakland/San Pablo),,,2,,
1826,BAY AREA BEVERAGE,True,True,1081616,Oakland,1743 San Pablo Ave,94612,Modelo Especial,3587,CA03,,32,The New Parish (Oakland/San Pablo),,,2,,
1827,BAY AREA BEVERAGE,True,True,1017433,Oakland,1830 Webster Street,94612,Coors Light,15465,CA03,,32,Mountain Mikes (Oakland/Webster),,,1,,
1828,BAY AREA BEVERAGE,True,True,1017433,Oakland,1830 Webster Street,94612,Corona Extra,15467,CA03,,32,Mountain Mikes (Oakland/Webster),,,1,,
1829,BAY AREA BEVERAGE,True,True,1017433,Oakland,1830 Webster Street,94612,Heineken Lager,15493,CA03,,32,Mountain Mikes (Oakland/Webster),,,1,,
1830,BAY AREA BEVERAGE,True,True,1017433,Oakland,1830 Webster Street,94612,Lagunitas Ipa,1053927,CA03,,32,Mountain Mikes (Oakland/Webster),,,1,,
1831,BAY AREA BEVERAGE,True,True,1017433,Oakland,1830 Webster Street,94612,Modelo Especial,3587,CA03,,32,Mountain Mikes (Oakland/Webster),,,1,,
1832,BAY AREA BEVERAGE,True,True,2522,Oakland,19 Grand Ave,94612,Anchor Steam No 1 California Lager,2868,CA03,,32,Era Art & Lounge (Oakland/Grand),,2:30-3pm access,3,,
1833,BAY AREA BEVERAGE,True,True,2522,Oakland,19 Grand Ave,94612,Lagunitas Czech-Style,1060597,CA03,,32,Era Art & Lounge (Oakland/Grand),,2:30-3pm access,2,x,x
1834,BAY AREA BEVERAGE,True,True,2522,Oakland,19 Grand Ave,94612,Lagunita's IPA,15557,CA03,,32,Era Art & Lounge (Oakland/Grand),,2:30-3pm access,3,,
1835,BAY AREA BEVERAGE,True,True,2522,Oakland,19 Grand Ave,94612,Lagunitas Pils Czech Style,1056603,CA03,,32,Era Art & Lounge (Oakland/Grand),,2:30-3pm access,1,,
1836,BAY AREA BEVERAGE,True,True,2607,Oakland,2060 Mountain Blvd,94611,Anchor Steam Ale,2772,CA03,,32,Flippers Gourmet Burgers (Oakland/Mountain),,10:30am access,1,,
1837,BAY AREA BEVERAGE,True,True,2607,Oakland,2060 Mountain Blvd,94611,Lagunitas Ipa,1053927,CA03,,32,Flippers Gourmet Burgers (Oakland/Mountain),,10:30am access,1,,
1838,BAY AREA BEVERAGE,True,True,2607,Oakland,2060 Mountain Blvd,94611,New Belgium Fat Tire,2823,CA03,,32,Flippers Gourmet Burgers (Oakland/Mountain),,10:30am access,1,,
1839,BAY AREA BEVERAGE,True,True,2607,Oakland,2060 Mountain Blvd,94611,Trumer Pils,1057835,CA03,,32,Flippers Gourmet Burgers (Oakland/Mountain),,10:30am access,1,,
1840,BAY AREA BEVERAGE,True,True,1065194,Oakland,2071 Mountain Blvd,94611,Modelo Especial,3587,CA03,,32,El Agavero (Oakland/Mountain),,7am access,1,,
1841,BAY AREA BEVERAGE,True,True,1065194,Oakland,2071 Mountain Blvd,94611,Modelo Negra,2840,CA03,,32,El Agavero (Oakland/Mountain),,7am access,1,,
1842,BAY AREA BEVERAGE,True,True,3222,Oakland,2221 Broadway,94612,Founders Kbs,1056481,CA03,,32,Lukas Tap Room (Oakland/Broadway),309281.0,,1,,
1843,BAY AREA BEVERAGE,True,True,3222,Oakland,2221 Broadway,94612,Guinness Stout,2862,CA03,,32,Lukas Tap Room (Oakland/Broadway),309281.0,,1,,
1844,BAY AREA BEVERAGE,True,True,3222,Oakland,2221 Broadway,94612,Lagunitas Little Sumpin,1055432,CA03,,32,Lukas Tap Room (Oakland/Broadway),309281.0,,1,,
1845,BAY AREA BEVERAGE,True,True,3222,Oakland,2221 Broadway,94612,Trumer Doppleganger,1185477,CA03,,32,Lukas Tap Room (Oakland/Broadway),309281.0,,1,,
1846,BAY AREA BEVERAGE,True,True,3222,Oakland,2221 Broadway,94612,Trumer Pilsner,2753,CA03,,32,Lukas Tap Room (Oakland/Broadway),309281.0,,1,,
1847,BAY AREA BEVERAGE,True,True,1081854,Oakland,2236 Martin Luther King Jr Way,94612,Golden State Mighty Dry Cider,1067626,CA03,,32,Starline Social Club (Oakland/Martin Luther King Jr),,,1,,
1848,BAY AREA BEVERAGE,True,True,3768,Oakland,2295 Broadway,94612,Cali Craft Oaktown,1054624,CA03,,32,Brown Sugar Kitchen (Oakland/Broadway),,,1,,
1849,BAY AREA BEVERAGE,True,True,3768,Oakland,2295 Broadway,94612,Trumer Pilsner,2753,CA03,,32,Brown Sugar Kitchen (Oakland/Broadway),,,1,,
1850,BAY AREA BEVERAGE,True,True,5113,Oakland,2424 Telegraph Ave,94612,Anchor Brewery California Lager,1055741,CA03,,32,Double Standard (Oakland/Telegraph),348347.0,ali@doublestandard.com,1,,
1851,BAY AREA BEVERAGE,True,True,5113,Oakland,2424 Telegraph Ave,94612,Lagunitas Cherry Jane,1091950,CA03,,32,Double Standard (Oakland/Telegraph),348347.0,ali@doublestandard.com,1,,
1852,BAY AREA BEVERAGE,True,True,3504,Oakland,2442 Webster St,94612,Heretic Brewing Company Evil Twin,6450,CA03,,32,Mua Lounge (Oakland/Webster),334950.0,Best access time around 11:30 AM.,1,,
1853,BAY AREA BEVERAGE,True,True,3504,Oakland,2442 Webster St,94612,Trumer Pils,1057835,CA03,,32,Mua Lounge (Oakland/Webster),334950.0,Best access time around 11:30 AM.,2,,
1854,BAY AREA BEVERAGE,True,True,3504,Oakland,2442 Webster St,94612,Trumer Pilsner,2753,CA03,,32,Mua Lounge (Oakland/Webster),334950.0,Best access time around 11:30 AM.,1,,
1855,BAY AREA BEVERAGE,True,True,2690,Oakland,2600 Telegraph Ave,94612,Ballast Point Sculpin,2804,CA03,,32,Gogi Time (Oakland/Telegraph),,"info@gogitime.com

Best access time: 10:30-11:00.",1,,
1856,BAY AREA BEVERAGE,True,True,2690,Oakland,2600 Telegraph Ave,94612,Blue Moon Belgian White,1054318,CA03,,32,Gogi Time (Oakland/Telegraph),,"info@gogitime.com

Best access time: 10:30-11:00.",1,,
1857,BAY AREA BEVERAGE,True,True,2690,Oakland,2600 Telegraph Ave,94612,Modelo Especial,3587,CA03,,32,Gogi Time (Oakland/Telegraph),,"info@gogitime.com

Best access time: 10:30-11:00.",1,,
1858,BAY AREA BEVERAGE,True,True,2690,Oakland,2600 Telegraph Ave,94612,Sapporo Premium Draft Beer,1061565,CA03,,32,Gogi Time (Oakland/Telegraph),,"info@gogitime.com

Best access time: 10:30-11:00.",1,,
1859,BAY AREA BEVERAGE,True,True,2690,Oakland,2600 Telegraph Ave,94612,Schofferhofer Grapefruit,4124,CA03,,32,Gogi Time (Oakland/Telegraph),,"info@gogitime.com

Best access time: 10:30-11:00.",1,,
1860,BAY AREA BEVERAGE,True,True,15389,Oakland,2635 San Pablo Avenue,94612,Golden State Cider,4337,CA03,,32,Stay Gold Deli (Oakland/San Pablo),351703.0,Mike 510-350-8729,1,,
1861,BAY AREA BEVERAGE,True,True,3389,Oakland,2820 Mountain Blvd,94602,Coors,15463,CA03,,32,Monaghans On The Hill (Oakland/Mountain),,"Please collect email
2pm access",1,,
1862,BAY AREA BEVERAGE,True,True,3389,Oakland,2820 Mountain Blvd,94602,Guinness,1134580,CA03,,32,Monaghans On The Hill (Oakland/Mountain),,"Please collect email
2pm access",1,,
1863,BAY AREA BEVERAGE,True,True,3389,Oakland,2820 Mountain Blvd,94602,Lagunitas Ipa,1053927,CA03,,32,Monaghans On The Hill (Oakland/Mountain),,"Please collect email
2pm access",1,,
1864,BAY AREA BEVERAGE,True,True,3389,Oakland,2820 Mountain Blvd,94602,Modelo Especial,3587,CA03,,32,Monaghans On The Hill (Oakland/Mountain),,"Please collect email
2pm access",1,,
1865,BAY AREA BEVERAGE,True,True,3389,Oakland,2820 Mountain Blvd,94602,Truly Hard Seltzer,1165661,CA03,,32,Monaghans On The Hill (Oakland/Mountain),,"Please collect email
2pm access",1,,
1866,BAY AREA BEVERAGE,True,True,3389,Oakland,2820 Mountain Blvd,94602,Trumer Pils,1057835,CA03,,32,Monaghans On The Hill (Oakland/Mountain),,"Please collect email
2pm access",1,,
1867,BAY AREA BEVERAGE,True,True,3086,Oakland,338 E 18Th St,94601,Blue Moon Belgian White,1054318,CA03,,32,Lakeside Lounge (Oakland/E 18th),,"closed on mondays but doesn't mind coming in if we call
Julien 510 912 6377 for access",1,,
1868,BAY AREA BEVERAGE,True,True,3086,Oakland,338 E 18Th St,94601,Lagunitas Ipa,1053927,CA03,,32,Lakeside Lounge (Oakland/E 18th),,"closed on mondays but doesn't mind coming in if we call
Julien 510 912 6377 for access",1,,
1869,BAY AREA BEVERAGE,True,True,3086,Oakland,338 E 18Th St,94601,Pabst Blue Ribbon,15575,CA03,,32,Lakeside Lounge (Oakland/E 18th),,"closed on mondays but doesn't mind coming in if we call
Julien 510 912 6377 for access",1,,
1870,BAY AREA BEVERAGE,True,True,1724,Oakland,355 19th St,94612,Guinness Stout,2862,CA03,,32,Bar 355 (Oakland/19th),339197.0,"10 to 12 someone here
manager Patrick (510)213-5950/(510)451-3355",1,,
1871,BAY AREA BEVERAGE,True,True,1724,Oakland,355 19th St,94612,Radeberger Pilsner,15530,CA03,,32,Bar 355 (Oakland/19th),339197.0,"10 to 12 someone here
manager Patrick (510)213-5950/(510)451-3355",1,,
1872,BAY AREA BEVERAGE,True,True,2491,Oakland,3629 Martin Luther King Jr Wy,94601,Golden State Cider,4337,CA03,,32,Elis Mile High Club (Oakland/Martin Luther King Jr),349321.0,12:30am access time,2,,
1873,BAY AREA BEVERAGE,True,True,2491,Oakland,3629 Martin Luther King Jr Wy,94601,Lagunitas,1116083,CA03,,32,Elis Mile High Club (Oakland/Martin Luther King Jr),349321.0,12:30am access time,1,,
1874,BAY AREA BEVERAGE,True,True,2491,Oakland,3629 Martin Luther King Jr Wy,94601,Pabst Blue Ribbon,15575,CA03,,32,Elis Mile High Club (Oakland/Martin Luther King Jr),349321.0,12:30am access time,1,,
1875,BAY AREA BEVERAGE,True,True,2415,Oakland,382 19th St,94612,Schofferhofer Grapefruit,4124,CA03,,32,Drexl (Oakland/19th),347096.0,,1,,
1876,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Anchor Steam Beer,1053947,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1877,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Angry Orchard Crisp Apple,2815,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1878,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Blue Moon Belgian White,1054318,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1879,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Firestone 805,3752,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1880,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Guinness Draught,15487,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1881,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Lagunita's IPA,15557,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1882,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Modelo Especial,3587,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1883,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,New Belgium Voodoo Ranger Juicy Haze IPA,1060017,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1884,BAY AREA BEVERAGE,True,True,3382,Oakland,3860 Martin Luther King Jr Way,94609,Samuel Adams Boston Lager,15587,CA03,,32,MLK Cafe (Oakland/Martin Luther King Jr),,,1,,
1885,BAY AREA BEVERAGE,True,True,4036,Oakland,389 Grand Ave,94610,Golden State Cider Gingergrass,1017120,CA03,,32,Room 389 (Oakland/Grand),338225.0,access 7:30-2pm,1,,
1886,BAY AREA BEVERAGE,True,True,4036,Oakland,389 Grand Ave,94610,Lagunita's Hazy Memory IPA,1208141,CA03,,32,Room 389 (Oakland/Grand),338225.0,access 7:30-2pm,1,,
1887,BAY AREA BEVERAGE,True,True,2108,Oakland,3891 Piedmont Ave,94611,Trumer Pils,1057835,CA03,,32,Catos Ale House (Oakland/Piedmont),303887.0,"Mon-Fri before 11:30AM
Call Adam before arriving to confirm cleaning (574)4859982",1,,
1888,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,21St Amendment Brew Free Or Die,1056149,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,1,,
1889,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,Anchor Steam,1053952,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,1,,
1890,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,Blue Moon Belgian White,1054318,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,1,,
1891,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,Cali Craft The City IPA,7902,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,1,,
1892,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,Lagunitas Ipa,1053927,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,1,,
1893,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,Sapporo Premium,15540,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,2,,
1894,BAY AREA BEVERAGE,True,True,3581,Oakland,3915 Broadway,94611,Trumer Pils,1057835,CA03,,32,Ohgane Korean Bbq (Oakland/Broadway),,,1,,
1895,BAY AREA BEVERAGE,True,True,2812,Oakland,400 40Th St,94609,Golden State Cider Mighty Dry,8311,CA03,,32,Homeroom (Oakland/40th),,7AM access,1,,
1896,BAY AREA BEVERAGE,True,True,4943,Oakland,4001 Broadway,94611,21St Amendment,1057595,CA03,,32,Clove and Hoof (Oakland/Broadway),,closed on tuesdays,1,,
1897,BAY AREA BEVERAGE,True,True,4943,Oakland,4001 Broadway,94611,Golden State Cider,4337,CA03,,32,Clove and Hoof (Oakland/Broadway),,closed on tuesdays,1,,
1898,BAY AREA BEVERAGE,True,True,2670,Oakland,4044 Broadway,94611,Pabst Blue Ribbon,15575,CA03,,32,George Kayes (Oakland/Broadway),,Closed Mondays.  Opens at 4pm,1,,
1899,BAY AREA BEVERAGE,True,True,1717,Oakland,4070 Piedmont Ave,94611,Modelo Negra,2840,CA03,,32,Baja Taqueria (Oakland/Piedmont),,,1,,
1900,BAY AREA BEVERAGE,True,True,2990,Oakland,4092 Piedmont Ave,94611,Anchor Steam California Lager,1056655,CA03,,32,Kerry House (Oakland/Piedmont),,,1,,
1901,BAY AREA BEVERAGE,True,True,2990,Oakland,4092 Piedmont Ave,94611,Blue Moon Belgian White,1054318,CA03,,32,Kerry House (Oakland/Piedmont),,,1,,
1902,BAY AREA BEVERAGE,True,True,2990,Oakland,4092 Piedmont Ave,94611,Guinness Draught,15487,CA03,,32,Kerry House (Oakland/Piedmont),,,1,,
1903,BAY AREA BEVERAGE,True,True,2990,Oakland,4092 Piedmont Ave,94611,Pabst Blue Ribbon,15575,CA03,,32,Kerry House (Oakland/Piedmont),,,1,,
1904,BAY AREA BEVERAGE,True,True,2990,Oakland,4092 Piedmont Ave,94611,Smithwicks Irish Ale,2860,CA03,,32,Kerry House (Oakland/Piedmont),,,1,,
1905,BAY AREA BEVERAGE,True,True,2990,Oakland,4092 Piedmont Ave,94611,Trumer Pilsner,2753,CA03,,32,Kerry House (Oakland/Piedmont),,,1,,
1906,BAY AREA BEVERAGE,True,True,3922,Oakland,4100 Redwood Rd,94619,Cali Craft Oaktown Brown,4210,CA03,,32,Red Boy Pizza (Oakland/Redwood),,"redwood@redboypizza,com
11am access",1,,
1907,BAY AREA BEVERAGE,True,True,3922,Oakland,4100 Redwood Rd,94619,Lagunita's IPA,15557,CA03,,32,Red Boy Pizza (Oakland/Redwood),,"redwood@redboypizza,com
11am access",1,,
1908,BAY AREA BEVERAGE,True,True,3922,Oakland,4100 Redwood Rd,94619,Modelo Especial,3587,CA03,,32,Red Boy Pizza (Oakland/Redwood),,"redwood@redboypizza,com
11am access",1,,
1909,BAY AREA BEVERAGE,True,True,3922,Oakland,4100 Redwood Rd,94619,Trumer Pils,1057835,CA03,,32,Red Boy Pizza (Oakland/Redwood),,"redwood@redboypizza,com
11am access",1,,
1910,BAY AREA BEVERAGE,True,True,1059748,Oakland,4345 Telegraph Ave,94705,Blue Moon Belgian White,1054318,CA03,,32,Kansai Japanese (Oakland/Telegraph),,,1,,
1911,BAY AREA BEVERAGE,True,True,1059748,Oakland,4345 Telegraph Ave,94705,Coors Light,15465,CA03,,32,Kansai Japanese (Oakland/Telegraph),,,1,,
1912,BAY AREA BEVERAGE,True,True,1059748,Oakland,4345 Telegraph Ave,94705,Lagunitas Ipa,1053927,CA03,,32,Kansai Japanese (Oakland/Telegraph),,,1,,
1913,BAY AREA BEVERAGE,True,True,1059748,Oakland,4345 Telegraph Ave,94705,Sapporo Premium,15540,CA03,,32,Kansai Japanese (Oakland/Telegraph),,,1,,
1914,BAY AREA BEVERAGE,True,True,8333,Oakland,4400 Keller Ave,94605,Blue Moon Belgium White,2796,CA03,,32,Sky Line Pizza (Oakland/Keller Ave),,,1,,
1915,BAY AREA BEVERAGE,True,True,8333,Oakland,4400 Keller Ave,94605,Cali Craft Oaktown Brown,4210,CA03,,32,Sky Line Pizza (Oakland/Keller Ave),,,1,,
1916,BAY AREA BEVERAGE,True,True,8333,Oakland,4400 Keller Ave,94605,Coors Light,15465,CA03,,32,Sky Line Pizza (Oakland/Keller Ave),,,1,,
1917,BAY AREA BEVERAGE,True,True,8333,Oakland,4400 Keller Ave,94605,Lagunita's IPA,15557,CA03,,32,Sky Line Pizza (Oakland/Keller Ave),,,1,,
1918,BAY AREA BEVERAGE,True,True,8333,Oakland,4400 Keller Ave,94605,Modelo Especial,3587,CA03,,32,Sky Line Pizza (Oakland/Keller Ave),,,1,,
1919,BAY AREA BEVERAGE,True,True,8333,Oakland,4400 Keller Ave,94605,Modelo Negra,2840,CA03,,32,Sky Line Pizza (Oakland/Keller Ave),,,1,,
1920,BAY AREA BEVERAGE,True,True,4250,Oakland,4550 Heafey Rd,94605,Modelo Especial,3587,CA03,,32,Sequoia Country Club (Oakland/Heafey),,,1,,
1921,BAY AREA BEVERAGE,True,True,7651,Oakland,4659 Telegraph Ave,94609,Anchor Steam California Lager,1056655,CA03,,32,Bird and Buffalo (Oakland/Telegraph),355182.0,Closed Mondays,1,,
1922,BAY AREA BEVERAGE,True,True,7651,Oakland,4659 Telegraph Ave,94609,Golden State Cider Mighty Dry,8311,CA03,,32,Bird and Buffalo (Oakland/Telegraph),355182.0,Closed Mondays,1,,
1923,BAY AREA BEVERAGE,True,True,3534,Oakland,474 24Th St,94612,Golden State Cider,4337,CA03,,32,New Parkway Theater (Oakland/24Th),,"info@thenewparkway.com
Opens at 6pm",1,,
1924,BAY AREA BEVERAGE,True,True,1081565,Oakland,478 25Th St,94612,Cali Craft Oak Town Brown,1056402,CA03,,32,Forage Kitchen (Oakland/25th),352235.0,,1,,
1925,BAY AREA BEVERAGE,True,True,1081565,Oakland,478 25Th St,94612,Golden State Cider,4337,CA03,,32,Forage Kitchen (Oakland/25th),352235.0,,1,,
1926,BAY AREA BEVERAGE,True,True,3096,Oakland,4799 Telegraph Ave,94609,Heretic Evil Cousin,1056879,CA03,,32,Artichoke Basilles Pizza (Oakland/Telegraph),358634.0,,1,,
1927,BAY AREA BEVERAGE,True,True,3096,Oakland,4799 Telegraph Ave,94609,Lagunitas Ipa,1053927,CA03,,32,Artichoke Basilles Pizza (Oakland/Telegraph),358634.0,,1,,
1928,BAY AREA BEVERAGE,True,True,3096,Oakland,4799 Telegraph Ave,94609,Modelo Especial,3587,CA03,,32,Artichoke Basilles Pizza (Oakland/Telegraph),358634.0,,1,,
1929,BAY AREA BEVERAGE,True,True,4574,Oakland,4822 Telegraph Ave,94609,Lagunita's IPA,15557,CA03,,32,The Avenue (Oakland/Telegraph),,,1,,
1930,BAY AREA BEVERAGE,True,True,4574,Oakland,4822 Telegraph Ave,94609,Pabst Blue Ribbon,15575,CA03,,32,The Avenue (Oakland/Telegraph),,,1,,
1931,BAY AREA BEVERAGE,True,True,1081260,Oakland,4868 Telegraph Ave,94609,21st Amendment Tasty IPA,1041815,CA03,,32,Mountain Mikes (Oakland/Telegraph),,,1,,
1932,BAY AREA BEVERAGE,True,True,1081260,Oakland,4868 Telegraph Ave,94609,Blue Moon Belgian White,1054318,CA03,,32,Mountain Mikes (Oakland/Telegraph),,,1,,
